OBJ_ID,total_usage,total_duration,num_sessions,cluster_kmeans,perfil_consumo,PCA1,PCA2
101650011315757877,338560.0,10.66638888888889,4,0,Alto Regular,0.25831019035252034,-0.16293319962252967
101650050012552854,166072.0,0.005277777777777778,2,1,Bajo Extremo,-1.4089858811463716,-0.04857484070839906
101660011306223902,150241478.0,11.666666666666666,9,0,Alto Regular,0.7673349422495719,0.05551894991614008
101660011308148916,82440261.0,12.7275,32,2,Bajo Regular,2.4394530485222443,-0.33306103693566586
101660011311106564,82056130.0,16.049444444444443,43,2,Bajo Regular,3.650885012183415,-0.48314014394463883
101660011311876838,114497386.0,0.9997222222222222,2,1,Bajo Extremo,-1.2417534622895456,0.1577806610951102
101660050001490280,1767697.0,7.877777777777778,12,0,Alto Regular,0.390896584307319,-0.2235733475254361
101670011306620288,7673664.0,8.66638888888889,4,0,Alto Regular,-0.027893322103156697,-0.1317329192352369
101670011307171514,468029609.0,8.945277777777777,19,0,Alto Regular,1.1098062557496402,0.567335553394203
101670011311582335,9216509.0,2.999722222222222,2,1,Bajo Extremo,-0.9762432493892159,-0.05761529840448231
101680011305655103,99428359.0,19.315,26,0,Alto Regular,2.990704071478773,-0.292746574729296
101680011306317700,467170.0,8.66611111111111,10,0,Alto Regular,0.37066945339617274,-0.21098070484683157
101680011310785516,88929723.0,12.107222222222223,3,0,Alto Regular,0.41764178372758615,0.002080384320668408
101680011311020040,189618.0,0.9997222222222222,2,1,Bajo Extremo,-1.2659036099914494,-0.05718519510953892
101680050008218364,7101264.0,2.1036111111111113,11,1,Bajo Extremo,-0.5054316548680257,-0.15234099398138792
101680050010409181,14929902.0,1.4419444444444443,10,1,Bajo Extremo,-0.6656635789799737,-0.12091044801376047
101690011307663268,67279320.0,8.332777777777778,8,0,Alto Regular,0.20345109496106456,-0.06053430789726754
101690011309725776,1298419.0,4.235277777777778,2,1,Bajo Extremo,-0.8001485821324834,-0.08325898720344518
101690011310743876,203307981.0,10.645833333333332,4,0,Alto Regular,0.2982346898400482,0.2189476225164668
101690011310745242,16037863.0,6.8975,5,1,Bajo Extremo,-0.21394038461048573,-0.11155831698513045
101690011315825090,13621251.0,6.0,3,1,Bajo Extremo,-0.476955300928249,-0.08639278912836726
101690050014742355,285517553.0,7.139444444444444,23,0,Alto Regular,1.0781793878584323,0.19602314490970177
101690050017506453,280228278.0,9.849722222222223,10,0,Alto Regular,0.6000693838507574,0.3048338248161141
101700011305949965,27096559.0,10.667222222222222,6,0,Alto Regular,0.3974584238666731,-0.13451892255899983
101700011307749257,71845052.0,4.564722222222223,8,1,Bajo Extremo,-0.3377193525280283,-0.019154715856582044
101700011309048868,108772995.0,8.665833333333333,7,0,Alto Regular,0.1934489472323454,0.02554926204499486
101700050005426185,66231958.0,9.445277777777777,7,0,Alto Regular,0.2966049988919787,-0.0612364093416257
101700050005772244,12156436.0,0.6441666666666667,13,1,Bajo Extremo,-0.5809684610458756,-0.15203202533687796
101710011305893703,1312945.0,5.333333333333333,2,1,Bajo Extremo,-0.6421610011289219,-0.09278803042092174
101710011307839129,1495693.0,0.9063888888888889,3,1,Bajo Extremo,-1.212368608774068,-0.06486635286756212
101710011309899899,125017587.0,13.368611111111111,11,0,Alto Regular,1.140250906365656,-0.028628053373891786
101710011310004395,831884.0,0.7363888888888889,12,1,Bajo Extremo,-0.636779959086408,-0.16318182867333375
101720011305825525,11813452.0,12.9725,23,0,Alto Regular,1.8595933602825427,-0.369466590272823
101720050007085272,34388234.0,18.31138888888889,39,2,Bajo Regular,3.6995047866911883,-0.5486709983634793
101730011307792508,73865827.0,1.2491666666666668,4,1,Bajo Extremo,-1.0810735002850596,0.05729926214862269
101730011310174739,191697059.0,7.142222222222222,5,0,Alto Regular,-0.14161853127133128,0.2166545059011575
101740011307409101,23046747.0,1.870277777777778,2,1,Bajo Extremo,-1.1358219322064775,-0.02177677635591789
101740050006685243,21374391.0,1.6694444444444445,2,1,Bajo Extremo,-1.1650704752952499,-0.023173940140624946
101750011308293504,2709078.0,16.20722222222222,18,0,Alto Regular,1.989632990110697,-0.3599917790089023
101750011309541145,4809760.0,9.288333333333334,5,0,Alto Regular,0.1276724176537872,-0.15348114241791302
101750050006781927,1699654.0,6.702777777777778,4,1,Bajo Extremo,-0.311673181295214,-0.12587829545546111
101750050017309634,82034.0,0.04083333333333333,1,1,Bajo Extremo,-1.470575569771782,-0.03809269529838078
101760011305760025,665912793.0,1.7483333333333333,6,1,Bajo Extremo,-0.7507964466623902,1.1444523945659115
101760011315671134,8068130.0,10.7775,4,0,Alto Regular,0.2759295300871941,-0.14936405866564853
101760050006761979,122526837.0,7.335555555555556,4,0,Alto Regular,-0.19510373487858762,0.09584084132593433
101770011307070450,3921653.0,11.138333333333334,38,2,Bajo Regular,2.5943455494874432,-0.5325894773595713
101770011309528342,19766602.0,7.581666666666666,7,0,Alto Regular,0.018658071726290543,-0.1323996373738586
101770011311245910,1842678.0,12.857222222222223,8,0,Alto Regular,0.8405878312305519,-0.2229698647013569
101780011308478672,11653994.0,0.2111111111111111,7,1,Bajo Extremo,-1.043506458202929,-0.08351028156868767
101780011313718620,282683684.0,3.334722222222222,2,1,Bajo Extremo,-0.8702683479320235,0.453748383689594
101780050016349721,7802435.0,11.368611111111111,7,0,Alto Regular,0.5609830988065755,-0.18785702975428956
101790011308164193,102787234.0,10.759722222222223,16,0,Alto Regular,1.09363387310531,-0.10247720490989196
101790011315836793,1659400.0,8.471666666666666,6,0,Alto Regular,0.07619514573459767,-0.16324786099953692
101800011306204929,31000416.0,16.66611111111111,11,0,Alto Regular,1.594820739289462,-0.2341337412343354
101800011310785612,51918944.0,2.333333333333333,2,1,Bajo Extremo,-1.06309915181448,0.02848997541530291
101800050003706918,348.0,0.5955555555555555,1,1,Bajo Extremo,-1.3907812744257848,-0.04307405202237271
101800050006908478,72399336.0,13.368055555555555,6,0,Alto Regular,0.7956164254615208,-0.07282835919172925
101810011305326069,184177724.0,10.106944444444444,6,0,Alto Regular,0.350034568558446,0.16576217440445767
101810011307204697,157334866.0,13.202222222222222,54,2,Bajo Regular,3.990703705632577,-0.43723838235277207
101810011307945228,43324.0,0.0022222222222222222,3,1,Bajo Extremo,-1.3427638909659567,-0.05972871246094889
101810050007771526,33632262.0,2.9883333333333333,8,1,Bajo Extremo,-0.5725981751823929,-0.077297955046553
101810050008129689,49349200.0,10.320555555555556,16,0,Alto Regular,1.0191580464414132,-0.19915008805335851
101820011307693458,47000929.0,4.3341666666666665,13,1,Bajo Extremo,-0.0427020649875747,-0.11861789128045087
101830011306203497,13843158.0,2.6666666666666665,1,1,Bajo Extremo,-1.0898722143847612,-0.03506627308547477
101830011309924119,4458314.0,12.8325,32,2,Bajo Regular,2.438084610995022,-0.4806267909457361
101830011311023083,348.0,0.205,1,1,Bajo Extremo,-1.4469730841765032,-0.039675053017783256
101830011312514114,411654805.0,2.6347222222222224,4,1,Bajo Extremo,-0.8103587640330121,0.680482808398932
101830050006159226,28055998.0,2.5569444444444445,7,1,Bajo Extremo,-0.7025306072021177,-0.07308061550641615
101840011315772890,86814324.0,0.4975,2,1,Bajo Extremo,-1.3198601778004806,0.11009104964386732
101840050007362041,64780700.0,0.6416666666666666,3,1,Bajo Extremo,-1.2370855302289088,0.05645056712448033
101850011309553736,6233754.0,5.751944444444445,4,1,Bajo Extremo,-0.4475179259320404,-0.10907643193817171
101850050014075816,380002.0,0.08083333333333334,2,1,Bajo Extremo,-1.3980700062310316,-0.048830085283974596
101860011306601229,2506598.0,0.9794444444444445,5,1,Bajo Extremo,-1.068268953069596,-0.08550030958055944
101860011306897876,508.0,0.0016666666666666668,2,1,Bajo Extremo,-1.4095404147818624,-0.048854770992528086
101860011312724490,496105.0,0.049999999999999996,6,1,Bajo Extremo,-1.1357314863075483,-0.09214190429877271
101860050002043684,223530548.0,13.965833333333332,24,0,Alto Regular,2.1139284513017143,0.00909152233070201
101870011306528186,19449340.0,16.408055555555556,21,0,Alto Regular,2.2221276147496622,-0.36310696406473775
101870050010786530,3138296.0,8.999722222222223,6,0,Alto Regular,0.1524824403300708,-0.16506232581280555
101870050012342163,1609185.0,0.20722222222222222,5,1,Bajo Extremo,-1.179563268519335,-0.08046733586307181
101880011306800428,755879843.0,8.113888888888889,13,0,Alto Regular,0.6508785500930451,1.1815966676840761
101880011307038734,101043903.0,3.153611111111111,4,1,Bajo Extremo,-0.8013264934542249,0.09183568433953554
101890050004139296,58397007.0,8.678611111111111,38,2,Bajo Regular,2.2519582248092727,-0.40873683681520984
101890050009711913,48017371.0,11.51,11,0,Alto Regular,0.8565721700749045,-0.15725829815112777
101890050011564656,19512055.0,0.07472222222222222,4,1,Bajo Extremo,-1.2615320725139363,-0.034696635991638636
101900011306408415,388146258.0,5.414722222222222,9,1,Bajo Extremo,-0.08191077467464832,0.5573304828490463
101900011315617251,13509991.0,0.8536111111111111,10,1,Bajo Extremo,-0.7506109740230291,-0.11846046012230517
101900050005650497,79339015.0,6.520833333333333,15,0,Alto Regular,0.41211538264358666,-0.09873304158786057
101910011306097930,279530.0,0.6666666666666666,2,1,Bajo Extremo,-1.3138035186281243,-0.05411753026302323
101910011306645561,121421154.0,3.666388888888889,9,1,Bajo Extremo,-0.3898068686602554,0.07094607920037366
101910011310631939,8293233.0,8.539166666666667,27,2,Bajo Regular,1.4877468434222916,-0.38130194414093366
101910011314519990,295011.0,0.3338888888888889,1,1,Bajo Extremo,-1.4283667333014733,-0.04024263123581059
101910011315716403,535324852.0,5.000277777777778,2,1,Bajo Extremo,-0.5772575958163194,0.91436711517904
101910050006700421,13179006.0,0.6663888888888889,2,1,Bajo Extremo,-1.311118173063304,-0.029856508549494218
101910050014081358,276882198.0,12.431111111111111,12,0,Alto Regular,1.1041390254865595,0.2541761863996429
101920011305997611,889008.0,6.568888888888889,5,1,Bajo Extremo,-0.26442038201403795,-0.13718717967754426
101920011306003805,14746190.0,14.530555555555555,10,0,Alto Regular,1.2174426173346173,-0.23516591623672606
101920011306344016,165407.0,0.003611111111111111,2,1,Bajo Extremo,-1.4092258159946418,-0.048561586325233226
101920011311941606,18193267.0,0.17555555555555555,10,1,Bajo Extremo,-0.8471778595654951,-0.10375203877070684
101920050011150541,175210394.0,1.9994444444444444,3,1,Bajo Extremo,-1.0184022497514342,0.25230664340822856
